Date,Power Station,Monitored Cap.(MW),Total Cap. Under Maintenace (MW),Planned Maintanence (MW),Forced Maintanence(MW),Other Reasons (MW),Programme (MW),Actual (MW),Excess(+) / Shortfall (-) (MW),Deviation (MW)
01-09-2017,NTPC Ltd.,12614.06,3686.3,200,3377,109.3,183,177.75,-5.25,-2.87
01-09-2017,PPGCL (Jaypee),1980,0,0,0,0,25.84,28.13,2.29,8.86
01-09-2017,BALCO,600,0,0,0,0,8.26,8.83,0.57,6.9
01-09-2017,APL,7920,660,0,660,0,146.43,131.35,-15.08,-10.3
01-09-2017,AMNEPL,246,246,0,246,0,0,0,0,0
01-09-2017,AEML,500,0,0,0,0,10.93,9.23,-1.7,-15.55
01-09-2017,ACPL,0,0,0,0,0,0,0,0,0
01-09-2017,ACB,325,25,0,25,0,5.55,7.22,1.67,30.09
01-09-2017,Maharashtra,12988,1701,250,1133,318,165.64,173.72,8.08,4.88
01-09-2017,Madhya Pradesh,6115,1890,0,1830,60,87.54,71.5,-16.04,-18.32
01-09-2017,Gujarat,9717.82,5047.72,200,3090.77,1756.95,92.29,96.14,3.85,4.17
01-09-2017,Chhatisgarh,3200,1830,120,1710,0,60.23,34.6,-25.63,-42.55
01-09-2017,TSPL,1980,1980,0,1980,0,34.45,0,-34.45,-100
01-09-2017,TPDDL,108,108,0,0,108,0,0,0,0
01-09-2017,THDC,1400,250,250,0,0,9.94,11.62,1.68,16.9
01-09-2017,SrEPL,225,0,0,0,0,1.97,0.68,-1.29,-65.48
01-09-2017,SJVNL,1912.02,568.67,68.67,0,500,9.74,9.16,-0.58,-5.95
01-09-2017,RWPL (JSW),1080,135,0,135,0,21.52,15.25,-6.27,-29.14
01-09-2017,RPSCL,1200,600,0,600,0,20.1,8.39,-11.71,-58.26
01-09-2017,BEPL,450,450,0,450,0,0,0,0,0
01-09-2017,BLAPPL,90,45,0,45,0,0,0.73,0.73,0
01-09-2017,BBMB,2920.3,293.45,203.25,0,90.2,20.1,19.16,-0.94,-4.68
01-09-2017,APCPL,1500,1000,0,1000,0,22.23,6.69,-15.54,-69.91
01-09-2017,SEL,1200,600,0,600,0,1.35,8.3,6.95,514.81
01-09-2017,NTPC Ltd.,10730,465,0,465,0,184.67,204.65,19.98,10.82
01-09-2017,NPGCL,660,0,0,0,0,9.19,15.01,5.82,63.33
01-09-2017,NHPC,862,60,60,0,0,5.55,4.74,-0.81,-14.59
01-09-2017,NALCO,0,0,0,0,0,0.26,0.7,0.44,169.23
01-09-2017,MPL,1050,0,0,0,0,21.49,20.43,-1.06,-4.93
01-09-2017,LBPL,0,0,0,0,0,0,0,0,0
01-09-2017,SEPL,97,48.5,0,0,48.5,0.39,0.26,-0.13,-33.33
01-09-2017,K.B.U.N.L,610,220,0,220,0,8.54,7.62,-0.92,-10.77
01-09-2017,ICCL,0,0,0,0,0,0.42,0.96,0.54,128.57
01-09-2017,IBPIL,350,350,0,350,0,0,0,0,0
01-09-2017,HMEL,300,300,0,300,0,0,0,0,0
01-09-2017,HEL,600,0,0,0,0,12.84,9.57,-3.27,-25.47
01-09-2017,GMR ENERG,1050,0,0,0,0,21.23,19.07,-2.16,-10.17
01-09-2017,GIPL,110,0,0,0,0,0.39,0.34,-0.05,-12.82
01-09-2017,DVC,7233.2,2130,0,1300,830,99.47,96.29,-3.18,-3.2
01-09-2017,JITPL,1200,600,0,600,0,11.48,14.4,2.92,25.44
01-09-2017,SKPPPL,96,0,0,0,0,0.29,0.25,-0.04,-13.79
01-09-2017,TATA PCL,240,0,0,0,0,4.65,3.58,-1.07,-23.01
01-09-2017,Assam,428.2,64.97,0,33.97,31,2.42,3.34,0.92,38.02
01-09-2017,AHPC (GVK),330,0,0,0,0,1.39,1.54,0.15,10.79
01-09-2017,ADHPL,192,0,0,0,0,0.42,0.46,0.04,9.52
01-09-2017,Uttar Pradesh,5970.6,2823,1014,1809,0,87.29,52.16,-35.13,-40.25
01-09-2017,Uttarakhand,1252.15,474.25,150,96,228.25,7.85,9.91,2.06,26.24
01-09-2017,Rajasthan,7524.8,3683,250,2510,923,121.87,67.93,-53.94,-44.26
01-09-2017,Punjab,2701,1943.5,243.5,1550,150,24.67,7.81,-16.86,-68.34
01-09-2017,Jammu and Kashmir,1285,360,0,0,360,7.06,6.08,-0.98,-13.88
01-09-2017,Himachal Pradesh,777,165,50,0,115,4.48,3.12,-1.36,-30.36
01-09-2017,Haryana,2720,2720,600,2120,0,32.19,0,-32.19,-100
01-09-2017,Delhi,2100.4,784.6,0,0,784.6,13.78,12.75,-1.03,-7.47
01-09-2017,ONGC,726.6,726.6,0,363.3,363.3,13,0,-13,-100
01-09-2017,NTPC Ltd.,750,250,0,250,0,10.04,6.74,-3.3,-32.87
01-09-2017,NHPC,105,0,0,0,0,0.81,0.74,-0.07,-8.64
01-09-2017,NEEPCO.,1727,828.5,328.5,500,0,15.29,12.67,-2.62,-17.14
01-09-2017,Tripura,169.5,69,0,21,48,1.57,1.81,0.24,15.29
01-09-2017,Meghalaya,322,0,0,0,0,1.52,1.74,0.22,14.47
01-09-2017,Manipur,36,0,0,0,0,0,0,0,0
01-09-2017,APL,1320,0,0,0,0,23.9,22.88,-1.02,-4.27
01-09-2017,DEPL,96,0,0,0,0,0.32,0.34,0.02,6.25
01-09-2017,CGPL,4000,0,0,0,0,77.97,89.88,11.91,15.28
01-09-2017,DBPCL,1200,600,0,600,0,19.52,15.58,-3.94,-20.18
01-09-2017,GMR ENERG,220,220,0,0,220,0,0,0,0
01-09-2017,GAUTAMI,464,464,0,0,464,0,0,0,0
01-09-2017,CEPL,1200,0,0,0,0,10.9,17.53,6.63,60.83
01-09-2017,BSES(C),174,174,0,0,174,0,0,0,0
01-09-2017,BSES  AP,220,220,0,0,220,0,0,0,0
01-09-2017,BELLARY,25.2,0,0,0,0,0,0,0,0
01-09-2017,APGPCL,272,0,0,0,0,2.25,3.89,1.64,72.89
01-09-2017,GREL,768,768,0,0,768,0,0,0,0
01-09-2017,ABAN POWR,119.8,0,0,0,0,1.48,2.34,0.86,58.11
01-09-2017,Tamil Nadu,7012.28,1378.23,185,718.23,475,86.28,85.69,-0.59,-0.68
01-09-2017,Puducherry,32.5,0,0,0,0,0.61,0.73,0.12,19.67
01-09-2017,Kerala,2016.46,562,388,138,36,18.52,11.42,-7.1,-38.34
01-09-2017,Karnataka,8664.2,2857.4,26.4,2565,266,96.4,92.22,-4.18,-4.34
01-09-2017,Andhra Pradesh,6855.4,2405.6,0,2240,165.6,98.55,62.65,-35.9,-36.43
01-09-2017,WPCL,2340,405,0,405,0,28.45,33.27,4.82,16.94
01-09-2017,VVL,135,135,0,135,0,0,0,0,0
01-09-2017,Telangana,6928.1,2788.6,800,100.8,1887.8,94.95,85.06,-9.89,-10.42
01-09-2017,GVKP&IL,220,220,0,0,220,0,0,0,0
01-09-2017,HNPC,1040,520,0,520,0,3.65,8,4.35,119.18
01-09-2017,IBPIL,300,300,0,300,0,0,0,0,0
01-09-2017,SEPL,600,600,0,600,0,0,0,0,0
01-09-2017,SEIL,2640,660,0,660,0,51.3,42.96,-8.34,-16.26
01-09-2017,SAMALPATI,105.7,0,0,0,0,0,0,0,0
01-09-2017,PPNPGCL,330.5,330.5,0,0,330.5,0,0,0,0
01-09-2017,PENNA,52.8,0,0,0,0,0.94,0.81,-0.13,-13.83
01-09-2017,NTPL,1000,0,0,0,0,17.58,17.33,-0.25,-1.42
01-09-2017,NTPC Ltd.,7359.58,559.58,0,200,359.58,99.18,109.14,9.96,10.04
01-09-2017,NTECL,1500,0,0,0,0,23.32,20.61,-2.71,-11.62
01-09-2017,NPCIL,3320,1220,0,1220,0,67.16,48.15,-19.01,-28.31
01-09-2017,NLC,3390,750,0,750,0,51.05,53.29,2.24,4.39
01-09-2017,MEL,300,300,0,300,0,0,0,0,0
01-09-2017,MADURAI P,106,0,0,0,0,0,0,0,0
01-09-2017,LVS POWER,36.8,0,0,0,0,0,0,0,0
01-09-2017,KONDAPALI,1476.14,1229.28,0,0,1229.28,5.23,2.57,-2.66,-50.86
01-09-2017,KONA,445,445,0,0,445,0,0,0,0
01-09-2017,JSWEL,860,430,0,430,0,10.16,9.07,-1.09,-10.73
01-09-2017,ITPCL,1200,0,0,0,0,17.16,21.53,4.37,25.47
01-09-2017,VIP,600,600,0,600,0,8.26,0,-8.26,-100
01-09-2017,CLPINDIA,655,655,0,0,655,0,0,0,0
01-09-2017,VESPL,35,35,0,35,0,0,0,0,0
01-09-2017,TOR. POW. (UNOSUGEN),1944.5,1582.5,0,0,1582.5,7.62,13.99,6.37,83.6
01-09-2017,LANCO,600,0,0,0,0,10.58,9.33,-1.25,-11.81
01-09-2017,KWPCL,600,0,0,0,0,0,8.83,8.83,0
01-09-2017,JSWEL,1200,300,0,300,0,22.08,17.14,-4.94,-22.37
01-09-2017,JPPVL,1820,0,0,0,0,25.01,25.08,0.07,0.28
01-09-2017,JPL,3400,1950,0,1950,0,29.48,27.4,-2.08,-7.06
01-09-2017,JHAPL,600,0,0,0,0,8.26,8.78,0.52,6.3
01-09-2017,IEPL,270,270,0,270,0,0,0,0,0
01-09-2017,LVTPL,0,0,0,0,0,0,0,0,0
01-09-2017,GMR ENERG,600,0,0,0,0,5.52,12.03,6.51,117.93
01-09-2017,GEPL,120,120,0,120,0,0,0,0,0
01-09-2017,GCEL,1370,685,0,0,685,0,9.48,9.48,0
01-09-2017,ESSARPMPL,1200,600,0,600,0,10.9,6,-4.9,-44.95
01-09-2017,ESSAR,515,515,0,295,220,0,0,0,0
01-09-2017,EPGL,1200,0,0,0,0,0,23.3,23.3,0
01-09-2017,DLHP,34,0,0,0,0,0.23,0.45,0.22,95.65
01-09-2017,DIPL,600,0,0,0,0,6,10.25,4.25,70.83
01-09-2017,GIPCL,660,160,0,0,160,10.65,11.96,1.31,12.3
01-09-2017,MBPMPL,1200,0,0,0,0,19.94,12.44,-7.5,-37.61
01-09-2017,MCCPL,300,0,0,0,0,6,6.64,0.64,10.67
01-09-2017,NHDC,1520,190,190,0,0,6.97,13.03,6.06,86.94
01-09-2017,TOR. POW. (SUGEN),1147.5,382.5,0,0,382.5,17.01,10.01,-7,-41.15
01-09-2017,TATA PCL,930,0,0,0,0,16.59,14.3,-2.29,-13.8
01-09-2017,TATA MAH.,447,24,0,24,0,3.97,1.76,-2.21,-55.67
01-09-2017,SVPPL,63,0,0,0,0,0,1.49,1.49,0
01-09-2017,STPL,1350,1350,0,1350,0,0,0,0,0
01-09-2017,SPPL,150,150,0,150,0,0,0,0,0
01-09-2017,SPL,3960,0,0,0,0,87.7,97.03,9.33,10.64
01-09-2017,SKS,600,0,0,0,0,5.48,10.02,4.54,82.85
01-09-2017,SCPL,100,0,0,0,0,1.88,2.39,0.51,27.13
01-09-2017,RKMPPL,1440,720,0,360,360,8.45,14.61,6.16,72.9
01-09-2017,RGPPL,1967.08,1303.54,0,0,1303.54,12.26,11.27,-0.99,-8.08
01-09-2017,RELIANCE,48,48,0,0,48,0,0,0,0
01-09-2017,RATTANINDIA,1350,1080,0,1080,0,15.13,4.89,-10.24,-67.68
01-09-2017,PGPL,388,388,0,0,388,0,0,0,0
01-09-2017,NTPC Ltd.,17553.59,4143.59,500,3643.59,0,300.45,285.41,-15.04,-5.01
01-09-2017,NSPCL,500,0,0,0,0,10.19,6.66,-3.53,-34.64
01-09-2017,NPCIL,1840,160,160,0,0,45.47,40.86,-4.61,-10.14
01-09-2017,TRNE,600,600,0,600,0,9.42,0,-9.42,-100
01-09-2017,STPL,1350,1350,0,1350,0,0,0,0,0
01-09-2017,CPL,0,0,0,0,0,0,0,0,0
01-09-2017,BRBCL,750,0,0,0,0,10.32,15.49,5.17,50.1
01-09-2017,TPDDL,108,108,0,0,108,0,0,0,0
01-09-2017,THDC,1400,250,250,0,0,9.94,11.7,1.76,17.71
01-09-2017,SrEPL,225,0,0,0,0,1.97,4.44,2.47,125.38
01-09-2017,SJVNL,1912.02,818.67,318.67,0,500,9.74,9.59,-0.15,-1.54
01-09-2017,RWPL (JSW),1080,270,0,270,0,21.52,15.25,-6.27,-29.14
01-09-2017,RPSCL,1200,600,0,600,0,20.1,8.69,-11.41,-56.77
01-09-2017,PPGCL (Jaypee),1980,0,0,0,0,25.84,28.51,2.67,10.33
01-09-2017,TSPL,1980,1980,0,1980,0,34.45,0,-34.45,-100
01-09-2017,NTPC Ltd.,12614.06,3686.3,200,3377,109.3,183,179.67,-3.33,-1.82
01-09-2017,NPCIL,1520,220,0,220,0,21.76,30.69,8.93,41.04
01-09-2017,NLC,250,250,0,250,0,5.36,0,-5.36,-100
01-09-2017,NHPC,4484.2,987.8,729.4,0,258.4,41.73,42.61,0.88,2.11
01-09-2017,MUNPL,660,660,0,660,0,8.9,0,-8.9,-100
01-09-2017,MPCL,86,0,0,0,0,0.32,0.26,-0.06,-18.75
01-09-2017,LPGCL,1980,1980,0,1980,0,19.81,0,-19.81,-100
01-09-2017,LAPPL,1200,600,600,0,0,24.8,10.04,-14.76,-59.52
01-09-2017,NPL,1400,700,700,0,0,27.47,11.65,-15.82,-57.59
01-09-2017,Chhatisgarh,3200,1910,120,1790,0,60.23,19.16,-41.07,-68.19
01-09-2017,Gujarat,9717.82,5047.72,200,3090.77,1756.95,92.29,67,-25.29,-27.4
01-09-2017,Madhya Pradesh,6115,1290,0,1230,60,87.54,82.03,-5.51,-6.29
01-09-2017,GCEL,1370,0,0,0,0,0,22.57,22.57,0
01-09-2017,ESSARPMPL,1200,600,0,600,0,10.9,6.05,-4.85,-44.5
01-09-2017,ESSAR,515,515,0,295,220,0,0,0,0
01-09-2017,EPGL,1200,0,0,0,0,0,24.64,24.64,0
01-09-2017,DLHP,34,0,0,0,0,0.23,0.28,0.05,21.74
01-09-2017,DIPL,600,0,0,0,0,6,11.34,5.34,89
01-09-2017,DBPCL,1200,600,0,600,0,19.52,13.69,-5.83,-29.87
01-09-2017,CLPINDIA,655,655,0,0,655,0,0,0,0
01-09-2017,CGPL,4000,0,0,0,0,77.97,90.29,12.32,15.8
01-09-2017,BLAPPL,90,45,0,45,0,0,0.73,0.73,0
01-09-2017,BALCO,600,0,0,0,0,8.26,9.08,0.82,9.93
01-09-2017,APL,7920,660,0,660,0,146.43,136.55,-9.88,-6.75
01-09-2017,AMNEPL,246,246,0,246,0,0,0,0,0
01-09-2017,AEML,500,0,0,0,0,10.93,9.76,-1.17,-10.7
01-09-2017,ACPL,0,0,0,0,0,0,0,0,0
01-09-2017,ACB,325,25,0,25,0,5.55,7.22,1.67,30.09
01-09-2017,Maharashtra,12988,1701,250,1133,318,165.64,182.21,16.57,10
01-09-2017,JPPVL,400,0,0,0,0,1.52,1.3,-0.22,-14.47
01-09-2017,GEPL,120,120,0,120,0,0,0,0,0
01-09-2017,JhPL(HR),1320,0,0,0,0,21.7,21.23,-0.47,-2.17
01-09-2017,HBPCL,1300,250,250,0,0,5.39,4.72,-0.67,-12.43
01-09-2017,NTPC Ltd.,750,250,0,250,0,10.04,6.91,-3.13,-31.18
01-09-2017,NHPC,105,0,0,0,0,0.81,0.74,-0.07,-8.64
01-09-2017,NEEPCO.,1727,828.5,328.5,500,0,15.29,11.57,-3.72,-24.33
01-09-2017,Tripura,169.5,69,0,21,48,1.57,1.8,0.23,14.65
01-09-2017,Meghalaya,322,0,0,0,0,1.52,1.65,0.13,8.55
01-09-2017,Manipur,36,0,0,0,0,0,0,0,0
01-09-2017,Assam,428.2,64.97,0,33.97,31,2.42,3.7,1.28,52.89
01-09-2017,ONGC,726.6,726.6,0,363.3,363.3,13,0,-13,-100
01-09-2017,TATA PCL,240,0,0,0,0,4.65,3.73,-0.92,-19.78
01-09-2017,SEPL,97,48.5,0,0,48.5,0.39,0.29,-0.1,-25.64
01-09-2017,SEL,1200,600,0,600,0,1.35,9.01,7.66,567.41
01-09-2017,NTPC Ltd.,10730,1230,0,1230,0,184.67,183.57,-1.1,-0.6
01-09-2017,NPGCL,660,0,0,0,0,9.19,13.97,4.78,52.01
01-09-2017,NHPC,862,60,60,0,0,5.55,4.67,-0.88,-15.86
01-09-2017,NALCO,0,0,0,0,0,0.26,0.68,0.42,161.54
01-09-2017,MPL,1050,0,0,0,0,21.49,20.43,-1.06,-4.93
01-09-2017,SKPPPL,96,0,0,0,0,0.29,0.39,0.1,34.48
01-09-2017,Delhi,2100.4,784.6,0,0,784.6,13.78,17.12,3.34,24.24
01-09-2017,Haryana,2720,2720,600,2120,0,32.19,0,-32.19,-100
01-09-2017,Himachal Pradesh,777,165,50,0,115,4.48,2.91,-1.57,-35.04
01-09-2017,GPGSL (GVK),540,540,0,540,0,7.39,0,-7.39,-100
01-09-2017,GIPL,225,0,0,0,0,0,2.23,2.23,0
01-09-2017,GBHPPL,70,0,0,0,0,0.13,0.25,0.12,92.31
01-09-2017,E.P.P.L.,100,0,0,0,0,0.16,0.2,0.04,25
01-09-2017,DAE,100,100,0,100,0,0,0,0,0
01-09-2017,BIPL,0,0,0,0,0,0,0,0,0
01-09-2017,BEPL,450,450,0,450,0,0,0,0,0
01-09-2017,BBMB,2920.3,293.45,203.25,0,90.2,20.1,19.6,-0.5,-2.49
01-09-2017,APL,1320,0,0,0,0,23.9,23.54,-0.36,-1.51
01-09-2017,APCPL,1500,1000,0,1000,0,22.23,6.82,-15.41,-69.32
01-09-2017,AHPC (GVK),330,0,0,0,0,1.39,2.11,0.72,51.8
01-09-2017,ADHPL,192,0,0,0,0,0.42,0.5,0.08,19.05
01-09-2017,Uttar Pradesh,5970.6,3023,1014,2009,0,87.29,48.24,-39.05,-44.74
01-09-2017,Uttarakhand,1252.15,474.25,150,96,228.25,7.85,10.15,2.3,29.3
01-09-2017,Rajasthan,7524.8,3683,250,2510,923,121.87,66.78,-55.09,-45.2
01-09-2017,Punjab,2701,1943.5,243.5,1550,150,24.67,7.8,-16.87,-68.38
01-09-2017,Jammu and Kashmir,1285,360,0,0,360,7.06,6.29,-0.77,-10.91
01-09-2017,IAEPL,36,0,0,0,0,0.29,0.18,-0.11,-37.93
01-09-2017,CESC,1125,375,0,375,0,17.41,16.48,-0.93,-5.34
01-09-2017,GIPCL,660,160,0,0,160,10.65,11.52,0.87,8.17
01-09-2017,IEPL,270,270,0,270,0,0,0,0,0
01-09-2017,MADURAI P,106,0,0,0,0,0,0,0,0
01-09-2017,LVS POWER,36.8,0,0,0,0,0,0,0,0
01-09-2017,KONDAPALI,1476.14,1229.28,0,0,1229.28,5.23,2.54,-2.69,-51.43
01-09-2017,KONA,445,445,0,0,445,0,0,0,0
01-09-2017,JSWEL,860,430,0,430,0,10.16,9.07,-1.09,-10.73
01-09-2017,ITPCL,1200,0,0,0,0,17.16,25.35,8.19,47.73
01-09-2017,IBPIL,300,300,0,300,0,0,0,0,0
01-09-2017,MEL,300,300,0,300,0,0,0,0,0
01-09-2017,HNPC,1040,520,0,520,0,3.65,7.98,4.33,118.63
01-09-2017,GREL,768,768,0,0,768,0,0,0,0
01-09-2017,GMR ENERG,220,220,0,0,220,0,0,0,0
01-09-2017,GAUTAMI,464,464,0,0,464,0,0,0,0
01-09-2017,CEPL,1200,0,0,0,0,10.9,19.14,8.24,75.6
01-09-2017,BSES(C),174,174,0,0,174,0,0,0,0
01-09-2017,BSES  AP,220,220,0,0,220,0,0,0,0
01-09-2017,BELLARY,25.2,0,0,0,0,0,0,0,0
01-09-2017,GVKP&IL,220,220,0,0,220,0,0,0,0
01-09-2017,NLC,3390,500,0,500,0,51.05,58.84,7.79,15.26
01-09-2017,NPCIL,3320,1220,0,1220,0,67.16,48.05,-19.11,-28.45
01-09-2017,NTECL,1500,0,0,0,0,23.32,21.05,-2.27,-9.73
01-09-2017,ADHUNIK,540,0,0,0,0,9.42,10.69,1.27,13.48
01-09-2017,West Bengal,6356,2200,800,920,480,73.28,61.66,-11.62,-15.86
01-09-2017,Sikkim,1200,200,200,0,0,6.61,5.23,-1.38,-20.88
01-09-2017,Odisha,3882.25,1043,279,764,0,30.16,32.15,1.99,6.6
01-09-2017,Jharkhand,550,0,0,0,0,5.91,5.98,0.07,1.18
01-09-2017,Andaman & Nicobar Islands,40.05,0,0,0,0,0.42,0.36,-0.06,-14.29
01-09-2017,VEMAGIRI,370,370,0,0,370,0,0,0,0
01-09-2017,UPCL,1200,0,0,0,0,19.87,21.6,1.73,8.71
01-09-2017,ST-CMSECP,250,250,0,250,0,4,0,-4,-100
01-09-2017,SPGL,208,94,0,0,94,3.19,1.49,-1.7,-53.29
01-09-2017,SEPL,600,600,0,600,0,0,0,0,0
01-09-2017,SEIL,2640,660,0,660,0,51.3,46.63,-4.67,-9.1
01-09-2017,SAMALPATI,105.7,0,0,0,0,0,0,0,0
01-09-2017,PPNPGCL,330.5,330.5,0,0,330.5,0,0,0,0
01-09-2017,PENNA,52.8,0,0,0,0,0.94,0.81,-0.13,-13.83
01-09-2017,NTPL,1000,0,0,0,0,17.58,21.34,3.76,21.39
01-09-2017,NTPC Ltd.,7359.58,1059.58,0,700,359.58,99.18,116.97,17.79,17.94
01-09-2017,APGPCL,272,0,0,0,0,2.25,3.87,1.62,72
01-09-2017,GMR ENERG,600,0,0,0,0,5.52,12.54,7.02,127.17
01-09-2017,ABAN POWR,119.8,0,0,0,0,1.48,2.43,0.95,64.19
01-09-2017,Tamil Nadu,7012.28,1363.23,185,718.23,460,86.28,91.19,4.91,5.69
01-09-2017,RELIANCE,48,48,0,0,48,0,0,0,0
01-09-2017,RATTANINDIA,1350,1080,0,1080,0,15.13,5.39,-9.74,-64.38
01-09-2017,PGPL,388,388,0,0,388,0,0,0,0
01-09-2017,NTPC Ltd.,17553.59,4143.59,500,3643.59,0,300.45,294.57,-5.88,-1.96
01-09-2017,NSPCL,500,0,0,0,0,10.19,7.57,-2.62,-25.71
01-09-2017,NPCIL,1840,160,160,0,0,45.47,40.8,-4.67,-10.27
01-09-2017,NHDC,1520,190,190,0,0,6.97,8.15,1.18,16.93
01-09-2017,RGPPL,1967.08,1303.54,0,0,1303.54,12.26,11.91,-0.35,-2.85
01-09-2017,MCCPL,300,0,0,0,0,6,6.69,0.69,11.5
01-09-2017,LVTPL,0,0,0,0,0,0,0,0,0
01-09-2017,LANCO,600,0,0,0,0,10.58,10.46,-0.12,-1.13
01-09-2017,KWPCL,600,0,0,0,0,0,10.22,10.22,0
01-09-2017,JSWEL,1200,300,0,300,0,22.08,16.96,-5.12,-23.19
01-09-2017,JPPVL,1820,0,0,0,0,25.01,27.13,2.12,8.48
01-09-2017,JPL,3400,1950,0,1950,0,29.48,29.45,-0.03,-0.1
01-09-2017,JHAPL,600,0,0,0,0,8.26,10.11,1.85,22.4
01-09-2017,MBPMPL,1200,0,0,0,0,19.94,12.68,-7.26,-36.41
01-09-2017,RKMPPL,1440,720,0,360,360,8.45,14.48,6.03,71.36
01-09-2017,SCPL,100,0,0,0,0,1.88,2.38,0.5,26.6
01-09-2017,SKS,600,0,0,0,0,5.48,11.51,6.03,110.04
01-09-2017,Puducherry,32.5,0,0,0,0,0.61,0.73,0.12,19.67
01-09-2017,Kerala,2016.46,512,338,138,36,18.52,16.82,-1.7,-9.18
01-09-2017,Karnataka,8664.2,2741.4,26.4,2565,150,96.4,97.47,1.07,1.11
01-09-2017,Andhra Pradesh,6855.4,1805.6,0,1640,165.6,98.55,65.09,-33.46,-33.95
01-09-2017,WPCL,2340,405,0,405,0,28.45,33.41,4.96,17.43
01-09-2017,VVL,135,135,0,135,0,0,0,0,0
01-09-2017,VIP,600,600,0,600,0,8.26,0,-8.26,-100
01-09-2017,VESPL,35,35,0,35,0,0,0,0,0
01-09-2017,TRNE,600,600,0,600,0,9.42,0,-9.42,-100
01-09-2017,TOR. POW. (UNOSUGEN),1944.5,1582.5,0,0,1582.5,7.62,14.96,7.34,96.33
01-09-2017,TOR. POW. (SUGEN),1147.5,382.5,0,0,382.5,11.45,12.17,0.72,6.29
01-09-2017,TATA PCL,930,0,0,0,0,16.59,15.08,-1.51,-9.1
01-09-2017,TATA MAH.,447,24,0,24,0,3.97,4.09,0.12,3.02
01-09-2017,SVPPL,63,0,0,0,0,0,1.49,1.49,0
01-09-2017,STPL,1350,1350,0,1350,0,0,0,0,0
01-09-2017,SPPL,150,150,0,150,0,0,0,0,0
01-09-2017,SPL,3960,0,0,0,0,87.7,97.34,9.64,10.99
01-09-2017,Telangana,6928.1,1806.2,800,100.8,905.4,94.95,88.61,-6.34,-6.68
01-09-2017,SPPL,150,150,0,150,0,0,0,0,0
01-09-2017,SPL,3960,0,0,0,0,87.73,96.71,8.98,10.24
01-09-2017,SKS,600,0,0,0,0,5.44,13.71,8.27,152.02
01-09-2017,SPL,3960,0,0,0,0,87.73,96.94,9.21,10.5
01-09-2017,SKS,600,300,300,0,0,5.44,6.96,1.52,27.94
01-09-2017,SCPL,100,0,0,0,0,1.86,2.45,0.59,31.72
01-09-2017,RKMPPL,1440,360,0,360,0,8.41,17.24,8.83,104.99
01-09-2017,RGPPL,1967.08,1303.54,0,0,1303.54,12.23,12.26,0.03,0.25
01-09-2017,RELIANCE,48,48,0,0,48,0,0,0,0
01-09-2017,RATTANINDIA,1350,1350,0,1350,0,15.14,0,-15.14,-100
01-09-2017,SPPL,150,150,0,150,0,0,0,0,0
01-09-2017,PGPL,388,388,0,0,388,0,0,0,0
01-09-2017,NSPCL,500,250,250,0,0,10.21,4.85,-5.36,-52.5
01-09-2017,NPCIL,1840,160,160,0,0,45.51,40.53,-4.98,-10.94
01-09-2017,NHDC,1520,0,0,0,0,6.27,9.38,3.11,49.6
01-09-2017,MCCPL,300,0,0,0,0,6,7.01,1.01,16.83
01-09-2017,MBPMPL,1200,0,0,0,0,19.52,17.13,-2.39,-12.24
01-09-2017,LVTPL,0,0,0,0,0,0,0,0,0
01-09-2017,LANCO,600,0,0,0,0,10.14,11.12,0.98,9.66
01-09-2017,NTPC Ltd.,17553.59,3633.59,1000,2633.59,0,290.71,321.6,30.89,10.63
01-09-2017,KWPCL,600,600,0,600,0,0,0,0,0
01-09-2017,STPL,1350,1350,0,1350,0,0,0,0,0
01-09-2017,TATA MAH.,447,24,0,24,0,3.73,3.32,-0.41,-10.99
01-09-2017,APGPCL,272,0,0,0,0,2.24,3.97,1.73,77.23
01-09-2017,ABAN POWR,119.8,0,0,0,0,1.48,1.23,-0.25,-16.89
01-09-2017,Telangana,6988.1,1682.8,860,100.8,722,94.3,88.9,-5.4,-5.73
01-09-2017,Tamil Nadu,7012.28,1840,150,1280,410,86.34,82.39,-3.95,-4.57
01-09-2017,Puducherry,32.5,0,0,0,0,0.62,0.73,0.11,17.74
01-09-2017,Kerala,2016.46,500,338,138,24,13.52,15.62,2.1,15.53
01-09-2017,Karnataka,8664.2,2371.4,236.4,1944,191,91.96,94.22,2.26,2.46
01-09-2017,SVPPL,63,0,0,0,0,0,1.46,1.46,0
01-09-2017,Andhra Pradesh,6855.4,1175.6,0,800,375.6,97.54,84.41,-13.13,-13.46
01-09-2017,VVL,135,135,0,135,0,0,0,0,0
01-09-2017,VIP,600,600,0,600,0,8,0,-8,-100
01-09-2017,VESPL,35,35,0,35,0,0,0,0,0
01-09-2017,TRNE,600,300,0,300,0,9.1,4.07,-5.03,-55.27
01-09-2017,TOR. POW. (UNOSUGEN),1944.5,1703.5,0,121,1582.5,7.62,12.89,5.27,69.16
01-09-2017,TOR. POW. (SUGEN),1147.5,382.5,0,382.5,0,11.1,13.86,2.76,24.86
01-09-2017,TATA PCL,930,180,0,180,0,12.82,15.19,2.37,18.49
01-09-2017,WPCL,2340,270,0,270,0,28.18,32.97,4.79,17
01-09-2017,JSWEL,1200,0,0,0,0,21.24,24.46,3.22,15.16
01-09-2017,JPPVL,1820,660,660,0,0,25.21,18.25,-6.96,-27.61
